区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,上海,2023,财政决算报告,physical,未明确方向,其中：市级支出1447.8亿元，增长18.6%，完成预算的43.4%,14478000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,区级支出2770亿元，下降10.4%，完成代编预算的42.3%,27700000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,human,社会保障和就业,1-6月，社会保障和就业支出692.2亿元，完成预算的52.9%,6922000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,公共安全支出242.3亿元，完成预算的49.3%,2423000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,human,卫生健康,卫生健康支出349亿元，完成预算的46.2%,3490000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,全市政府性基金支出1073亿元，下降2.4%，完成预算的33.6%,10730000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,全市国有资本经营支出41.2亿元，下降37.9%，完成预算的34.8%,412000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,全市社会保险基金支出2899亿元，增长 13.1%，完成预算的48.6%,28990000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,human,教育支出,进一步加大财政教育投入，上半年，全市财政教育支出525.3亿元，同比增长6.7%,5253000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,设立第二轮长三角生态绿色一体化发展示范区先行启动区财政专项资金，沪苏浙“两省一市”按照相同比例共同出资，三年不少于100亿元,1000000.0,,上海市2025年预算.txt
东部,上海,2023,财政决算报告,physical,未明确方向,延续设立虹桥国际中央商务区专项发展资金，将资金规模从上一轮的五年20亿元提高到35亿元,200000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市一般公共预算支出9874.8亿元，完成调整预算的98.6%，增长2.5%,98748000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上上解中央财政支出、地方政府一般债务还本支出等1451.7亿元，支出总量为11326.5亿元,14517000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,市级一般公共预算支出3602.2亿元，完成调整预算的105.5%，增长8.5%,36022000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上上解中央财政支出、市对区税收返还和转移支付等2489.2亿元，支出总量为6091.4亿元,24892000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,上解中央支出减少4.5亿元，因此，一般公共预算净结余增加4.5亿元，全部用于补充预算稳定调节基金,45000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,从支出决算具体情况看，市级支出3602.2亿元，完成调整预算的105.5%,36022000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,教育支出,其中：教育支出343.8亿元，完成预算的99.6%,3438000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,科学技术支出353.2亿元，完成调整预算的99.9%,3532000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,社会保障和就业,社会保障和就业支出512.4亿元，完成预算的96.2%,5124000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,节能环保支出99.5亿元，完成预算的140.3%,995000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,交通运输,交通运输支出389.3亿元，完成预算的102.5%,3893000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,2024年，市对区一般公共预算转移支付961.4亿元，完成预算的95.1%，其中：一般性转移支付773.1亿元，专项转移支付188.3亿元,9614000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,2024年，市级使用以前年度结转资金24.9亿元,249000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,2024年，市级“三公”经费财政拨款支出合计5.15亿元，比预算数减少2.05亿元，主要是各市级部门厉行节约，严格“三公”经费管理约束,51500.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市政府性基金预算支出2881.1亿元，完成调整预算的83.6%，下降3.9%,28811000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上地方政府专项债务还本支出、调出资金等1675.1亿元，支出总量为4556.2亿元,16751000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,市级政府性基金预算支出643.9亿元，完成调整预算的93.7%，下降10.3%,6439000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上市对区转移支付支出、地方政府专项债务还本支出等1038.9亿元，支出总量为1682.8亿元,10389000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,交通,市级国有土地使用权出让支出503.3亿元，完成调整预算的83.3%，主要用于中心城区旧区改造、轨道交通和重点区域土地收储及配套基础设施建设等方面支出,5033000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市国有资本经营预算支出107.9亿元，完成预算的91.1%，下降9.6%,1079000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上调出资金等81.6亿元，支出总量为189.5亿元,816000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,市级国有资本经营预算支出78.2亿元，完成预算的99.2%，下降12.2%,782000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上调出资金、结转下年支出等58.2亿元，支出总量为136.4亿元,582000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市社会保险基金支出5869亿元，完成调整预算的98.9%，增长9.9%,58690000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,加上全国统筹调剂资金支出72.2亿元，支出总量为5941.2亿元,722000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,设立第二轮长三角生态绿色一体化发展示范区先行启动区财政专项资金，保持江浙沪“两省一市”出资规模三年累计不少于100亿元,1000000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,支持以科技创新引领新质生产力发展，全市科学技术支出635.5亿元，同比增长20.3%,6355000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,教育支出,全市财政教育支出1233.8亿元，同比增长2.3%，支持全面深化高等教育综合改革，促进基础教育优质均衡发展,12338000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,社会保障和就业,全市社会保障和就业支出1230.8亿元，同比增长3.6%,12308000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,卫生健康,全市卫生健康支出732.2亿元,7322000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,文化旅游体育与传媒,全市文化旅游体育与传媒支出151.8亿元,1518000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,农林水,全市农林水支出458.2亿元，同比增长14.8%,4582000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,乡村振兴,投入79亿元，支持对口支援、东西部协作、革命老区对口合作，推动巩固拓展脱贫攻坚成果同乡村振兴有效衔接,790000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市节能环保支出165.3亿元,1653000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市公共安全支出491.7亿元，同比增长3.8%,4917000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市一般公共预算支出4789.1亿元，增长13.5%，完成预算的48.4%,47891000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,其中：市级支出1638.6亿元，增长13.2%，完成预算的46.8%,16386000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,区级支出3150.5亿元，增长13.7%，完成代编预算的49.2%,31505000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,1-6月，商业服务业支出141.5亿元，完成预算的64.2%，增长186.7%,1415000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,科学技术支出378.4亿元，完成预算的53.4%，增长123.6%,3784000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,资源勘探工业信息,资源勘探工业信息等支出691.3亿元，完成预算的59%，增长32.5%,6913000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,教育支出,教育支出576.1亿元，完成预算的45.7%，增长9.7%,5761000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市政府性基金支出1725.4亿元，增长60.8%，完成预算的51.9%,17254000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市国有资本经营支出34.3亿元，下降16.7%，完成预算的34%,343000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,全市社会保险基金支出2999.5亿元，增长3.5%，完成预算的46.7%,29995000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,physical,未明确方向,持续加大财政投入力度，1-6月，全市科技支出378.4亿元，同比增长123.6%,3784000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,教育支出,1-6月，全市教育支出576.1亿元，同比增长9.7%,5761000.0,,上海市2025年预算.txt
东部,上海,2024,财政决算报告,human,卫生健康,1-6月，全市卫生健康支出363.3亿元，同比增长4.1%,3633000.0,,上海市2025年预算.txt
